order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Status
1487,33,1,03-04-2018,03-04-2018,NULL,1,3,Order Placed
1488,181,2,03-04-2018,03-04-2018,NULL,1,3,Shipped 
1489,194,1,03-04-2018,03-04-2018,NULL,1,3,Order Placed
1490,217,2,03-04-2018,03-04-2018,NULL,1,3,Shipped 
1491,82,1,04-04-2018,04-04-2018,NULL,1,3,Order Placed
1492,41,1,04-04-2018,04-04-2018,NULL,2,7,Order Placed
1493,64,2,04-04-2018,04-04-2018,NULL,3,8,Shipped 
1494,69,2,05-04-2018,05-04-2018,NULL,1,3,Shipped 
1495,86,2,05-04-2018,05-04-2018,NULL,2,7,Shipped 
1496,3,1,06-04-2018,06-04-2018,NULL,1,3,Order Placed
1497,31,2,06-04-2018,06-04-2018,NULL,1,2,Shipped 
1498,81,1,06-04-2018,06-04-2018,NULL,1,2,Order Placed
1499,120,2,06-04-2018,06-04-2018,NULL,1,2,Shipped 
1500,151,2,06-04-2018,06-04-2018,NULL,1,3,Shipped 
1501,52,1,06-04-2018,06-04-2018,NULL,2,6,Order Placed
1502,83,2,06-04-2018,06-04-2018,NULL,2,6,Shipped 
1503,208,2,07-04-2018,07-04-2018,NULL,1,3,Shipped 
1504,237,2,08-04-2018,08-04-2018,NULL,1,2,Shipped 
1505,22,1,08-04-2018,08-04-2018,NULL,2,7,Order Placed
1506,75,1,08-04-2018,08-04-2018,NULL,2,7,Order Placed
1507,85,2,08-04-2018,08-04-2018,NULL,2,6,Shipped 
1508,92,2,08-04-2018,08-04-2018,NULL,2,6,Shipped 
1509,2,1,09-04-2018,09-04-2018,NULL,1,3,Order Placed
1510,16,2,09-04-2018,09-04-2018,NULL,2,6,Shipped 
1511,25,1,09-04-2018,09-04-2018,NULL,2,6,Order Placed
1512,68,1,09-04-2018,09-04-2018,NULL,3,9,Order Placed
1513,32,2,10-04-2018,10-04-2018,NULL,1,2,Shipped 
1514,87,2,10-04-2018,10-04-2018,NULL,1,3,Shipped 
1515,61,1,10-04-2018,10-04-2018,NULL,3,9,Order Placed
1516,47,2,11-04-2018,11-04-2018,NULL,1,3,Shipped 
1517,97,1,11-04-2018,11-04-2018,NULL,1,2,Order Placed
1518,175,1,11-04-2018,11-04-2018,NULL,1,2,Order Placed
1519,26,2,11-04-2018,11-04-2018,NULL,2,7,Shipped 
1520,66,2,11-04-2018,11-04-2018,NULL,3,8,Shipped 
1521,53,1,12-04-2018,12-04-2018,NULL,1,3,Order Placed
1522,78,1,12-04-2018,12-04-2018,NULL,1,3,Order Placed
1523,8,1,12-04-2018,12-04-2018,NULL,2,7,Order Placed
1524,37,1,12-04-2018,12-04-2018,NULL,2,6,Order Placed
1525,38,2,12-04-2018,12-04-2018,NULL,2,7,Shipped 
1526,59,2,12-04-2018,12-04-2018,NULL,2,7,Shipped 
1527,13,2,12-04-2018,12-04-2018,NULL,3,9,Shipped 
1528,20,1,12-04-2018,12-04-2018,NULL,3,8,Order Placed
1529,50,1,12-04-2018,12-04-2018,NULL,3,8,Order Placed
1530,110,1,13-04-2018,13-04-2018,NULL,1,2,Order Placed
1531,233,1,13-04-2018,13-04-2018,NULL,1,2,Order Placed
1532,7,2,13-04-2018,13-04-2018,NULL,2,7,Shipped 
1533,28,2,13-04-2018,13-04-2018,NULL,2,6,Shipped 
1534,18,2,14-04-2018,14-04-2018,NULL,2,7,Shipped 
1535,19,2,14-04-2018,14-04-2018,NULL,2,7,Shipped 
1536,34,2,14-04-2018,14-04-2018,NULL,2,7,Shipped 
1537,36,1,15-04-2018,15-04-2018,NULL,2,6,Order Placed
1538,79,2,15-04-2018,15-04-2018,NULL,2,6,Shipped 
1539,116,1,15-04-2018,15-04-2018,NULL,3,9,Order Placed
1540,187,1,16-04-2018,16-04-2018,NULL,1,2,Order Placed
1541,10,2,16-04-2018,16-04-2018,NULL,2,7,Shipped 
1542,58,2,16-04-2018,16-04-2018,NULL,2,6,Shipped 
1543,76,1,16-04-2018,16-04-2018,NULL,2,6,Order Placed
1544,5,1,17-04-2018,17-04-2018,NULL,1,2,Order Placed
1545,67,1,17-04-2018,17-04-2018,NULL,1,3,Order Placed
1546,91,2,17-04-2018,17-04-2018,NULL,1,3,Shipped 
1547,169,1,17-04-2018,17-04-2018,NULL,1,3,Order Placed
1548,170,1,17-04-2018,17-04-2018,NULL,1,2,Order Placed
1549,17,1,17-04-2018,17-04-2018,NULL,2,7,Order Placed
1550,39,1,17-04-2018,17-04-2018,NULL,2,6,Order Placed
1551,70,1,17-04-2018,17-04-2018,NULL,2,7,Order Placed
1552,73,1,17-04-2018,17-04-2018,NULL,2,7,Order Placed
1553,30,2,18-04-2018,18-04-2018,NULL,1,3,Shipped 
1554,172,1,18-04-2018,18-04-2018,NULL,1,3,Order Placed
1555,1,1,18-04-2018,18-04-2018,NULL,2,7,Order Placed
1556,4,2,18-04-2018,18-04-2018,NULL,2,6,Shipped 
1557,121,2,19-04-2018,19-04-2018,NULL,1,3,Shipped 
1558,63,1,19-04-2018,19-04-2018,NULL,2,6,Order Placed
1559,42,2,20-04-2018,20-04-2018,NULL,2,6,Shipped 
1560,57,1,20-04-2018,20-04-2018,NULL,2,7,Order Placed
1561,65,2,20-04-2018,20-04-2018,NULL,2,7,Shipped 
1562,88,1,20-04-2018,20-04-2018,NULL,2,7,Order Placed
1563,77,2,20-04-2018,20-04-2018,NULL,3,9,Shipped 
1564,46,1,21-04-2018,21-04-2018,NULL,1,3,Order Placed
1565,60,2,21-04-2018,21-04-2018,NULL,1,2,Shipped 
1566,72,1,21-04-2018,21-04-2018,NULL,1,3,Order Placed
1567,89,2,21-04-2018,21-04-2018,NULL,1,2,Shipped 
1568,192,2,21-04-2018,21-04-2018,NULL,1,3,Shipped 
1569,29,2,22-04-2018,22-04-2018,NULL,2,7,Shipped 
1570,54,2,22-04-2018,22-04-2018,NULL,2,7,Shipped 
1571,80,1,22-04-2018,22-04-2018,NULL,2,7,Order Placed
1572,14,1,22-04-2018,22-04-2018,NULL,3,9,Order Placed
1573,24,2,23-04-2018,23-04-2018,NULL,1,2,Shipped 
1574,124,1,23-04-2018,23-04-2018,NULL,1,2,Order Placed
1575,224,2,23-04-2018,23-04-2018,NULL,1,3,Shipped 
1576,12,2,23-04-2018,23-04-2018,NULL,2,7,Shipped 
1577,48,1,23-04-2018,23-04-2018,NULL,2,7,Order Placed
1578,93,2,23-04-2018,23-04-2018,NULL,2,7,Shipped 
1579,104,2,24-04-2018,24-04-2018,NULL,1,2,Shipped 
1580,191,2,24-04-2018,24-04-2018,NULL,1,2,Shipped 
1581,188,2,25-04-2018,25-04-2018,NULL,1,2,Shipped 
1582,240,1,25-04-2018,25-04-2018,NULL,1,3,Order Placed
1583,44,1,25-04-2018,25-04-2018,NULL,2,6,Order Placed
1584,109,2,26-04-2018,26-04-2018,NULL,1,3,Shipped 
1585,157,1,26-04-2018,26-04-2018,NULL,1,3,Order Placed
1586,176,1,26-04-2018,26-04-2018,NULL,1,2,Order Placed
1587,231,2,26-04-2018,26-04-2018,NULL,1,2,Shipped 
1588,11,1,26-04-2018,26-04-2018,NULL,2,6,Order Placed
1589,40,2,27-04-2018,27-04-2018,NULL,1,3,Shipped 
1590,138,1,27-04-2018,27-04-2018,NULL,1,3,Order Placed
1591,165,2,27-04-2018,27-04-2018,NULL,1,2,Shipped 
1592,6,2,27-04-2018,27-04-2018,NULL,2,7,Shipped 
1593,9,1,27-04-2018,27-04-2018,NULL,2,6,Order Placed
1594,45,1,28-04-2018,28-04-2018,NULL,2,7,Order Placed
1595,71,2,28-04-2018,28-04-2018,NULL,2,7,Shipped 
1596,21,2,28-04-2018,28-04-2018,NULL,3,8,Shipped 
1597,56,1,28-04-2018,28-04-2018,NULL,3,9,Order Placed
1598,239,2,29-04-2018,29-04-2018,NULL,1,3,Shipped 
1599,49,1,29-04-2018,29-04-2018,NULL,2,7,Order Placed
1600,90,1,29-04-2018,29-04-2018,NULL,2,6,Order Placed
1601,43,1,29-04-2018,29-04-2018,NULL,3,8,Order Placed
1602,55,1,30-04-2018,30-04-2018,NULL,2,6,Order Placed
1603,74,2,30-04-2018,30-04-2018,NULL,2,6,Shipped 
1604,7,3,17-06-2018,17-06-2018,NULL,2,7,Pending 
1605,123,3,01-07-2018,01-07-2018,NULL,3,8,Pending 
1606,119,3,10-07-2018,10-07-2018,NULL,3,8,Pending 
1607,33,3,11-07-2018,11-07-2018,NULL,1,2,Pending 
1608,53,3,12-07-2018,12-07-2018,NULL,1,2,Pending 
1609,10,3,23-08-2018,23-08-2018,NULL,2,7,Pending 
1610,15,3,25-08-2018,25-08-2018,NULL,2,7,Pending 
1611,6,3,06-09-2018,06-09-2018,NULL,2,7,Pending 
1612,3,3,21-10-2018,21-10-2018,NULL,1,3,Pending 
1613,1,3,18-11-2018,18-11-2018,NULL,2,6,Pending 
1614,135,3,28-11-2018,28-11-2018,NULL,3,8,Pending 
1615,136,3,28-12-2018,28-12-2018,NULL,3,8,Pending 
